user_id,registration_date,age,gender,region,acq_channel,buyer_segment,cohort_week,cohort_month
15427,2024-06-05 07:24:00,70,M,Московская область,Google Ads,medium,2024-06-03,2024-06-01
15428,2024-06-05 03:47:00,22,F,Другие регионы,Google Ads,one_time,2024-06-03,2024-06-01
15429,2024-06-05 00:17:00,65,M,Московская область,Social Media,regular,2024-06-03,2024-06-01
15430,2024-06-05 11:21:00,20,F,Санкт-Петербург,Affiliate,rare,2024-06-03,2024-06-01
15431,2024-06-05 17:36:00,70,F,Новосибирск,Google Ads,one_time,2024-06-03,2024-06-01
15432,2024-06-05 06:08:00,26,M,Москва,Social Media,regular,2024-06-03,2024-06-01
15433,2024-06-05 07:03:00,49,F,Нижний Новгород,TikTok,medium,2024-06-03,2024-06-01
15434,2024-06-05 12:22:00,64,F,Москва,Email Marketing,regular,2024-06-03,2024-06-01
15435,2024-06-05 15:51:00,66,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15437,2024-06-05 10:01:00,50,F,Санкт-Петербург,TikTok,medium,2024-06-03,2024-06-01
15438,2024-06-05 21:05:00,68,F,Санкт-Петербург,SEO,rare,2024-06-03,2024-06-01
15439,2024-06-05 20:36:00,18,F,Москва,Google Ads,medium,2024-06-03,2024-06-01
15440,2024-06-05 12:42:00,19,M,Москва,Affiliate,medium,2024-06-03,2024-06-01
15441,2024-06-05 15:01:00,38,F,Другие регионы,TikTok,medium,2024-06-03,2024-06-01
15442,2024-06-05 18:20:00,37,F,Московская область,Google Ads,medium,2024-06-03,2024-06-01
15443,2024-06-05 02:13:00,60,F,Другие регионы,Affiliate,medium,2024-06-03,2024-06-01
15444,2024-06-05 08:58:00,28,M,Москва,SEO,medium,2024-06-03,2024-06-01
15445,2024-06-05 07:43:00,45,F,Санкт-Петербург,Affiliate,medium,2024-06-03,2024-06-01
15446,2024-06-05 13:10:00,70,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15447,2024-06-05 03:47:00,58,M,Другие регионы,TikTok,one_time,2024-06-03,2024-06-01
15448,2024-06-05 16:23:00,69,F,Ростов-на-Дону,Affiliate,one_time,2024-06-03,2024-06-01
15449,2024-06-05 11:18:00,61,M,Москва,Google Ads,regular,2024-06-03,2024-06-01
15450,2024-06-05 09:33:00,65,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15451,2024-06-05 16:57:00,27,F,Московская область,Social Media,rare,2024-06-03,2024-06-01
15452,2024-06-05 23:47:00,42,F,Санкт-Петербург,SEO,medium,2024-06-03,2024-06-01
15453,2024-06-05 06:07:00,54,M,Другие регионы,SEO,regular,2024-06-03,2024-06-01
15454,2024-06-05 14:38:00,59,M,Другие регионы,TikTok,one_time,2024-06-03,2024-06-01
15455,2024-06-05 16:20:00,38,M,Краснодар,Google Ads,medium,2024-06-03,2024-06-01
15456,2024-06-05 20:56:00,20,M,Санкт-Петербург,Google Ads,medium,2024-06-03,2024-06-01
15457,2024-06-05 21:26:00,45,F,Другие регионы,Email Marketing,rare,2024-06-03,2024-06-01
15458,2024-06-05 00:01:00,56,F,Нижний Новгород,TikTok,rare,2024-06-03,2024-06-01
15459,2024-06-05 14:51:00,26,M,Московская область,Google Ads,one_time,2024-06-03,2024-06-01
15460,2024-06-05 08:12:00,19,F,Другие регионы,SEO,medium,2024-06-03,2024-06-01
15461,2024-06-05 19:16:00,35,M,Москва,Google Ads,medium,2024-06-03,2024-06-01
15462,2024-06-05 20:20:00,35,F,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15463,2024-06-05 16:04:00,60,F,Екатеринбург,Google Ads,rare,2024-06-03,2024-06-01
15464,2024-06-05 23:23:00,38,M,Санкт-Петербург,Social Media,one_time,2024-06-03,2024-06-01
15465,2024-06-05 12:54:00,22,F,Санкт-Петербург,Email Marketing,medium,2024-06-03,2024-06-01
15466,2024-06-05 01:10:00,51,F,Москва,Google Ads,one_time,2024-06-03,2024-06-01
15467,2024-06-05 02:09:00,26,M,Москва,Google Ads,medium,2024-06-03,2024-06-01
15468,2024-06-05 23:48:00,53,F,Москва,Social Media,medium,2024-06-03,2024-06-01
15469,2024-06-05 13:34:00,32,M,Санкт-Петербург,Google Ads,regular,2024-06-03,2024-06-01
15470,2024-06-05 19:53:00,24,F,Другие регионы,Google Ads,rare,2024-06-03,2024-06-01
15471,2024-06-05 16:58:00,66,F,Москва,Google Ads,medium,2024-06-03,2024-06-01
15472,2024-06-06 12:43:00,64,F,Московская область,Google Ads,one_time,2024-06-03,2024-06-01
15473,2024-06-06 20:15:00,40,F,Санкт-Петербург,Email Marketing,medium,2024-06-03,2024-06-01
15474,2024-06-06 06:30:00,67,F,Другие регионы,Email Marketing,rare,2024-06-03,2024-06-01
15475,2024-06-06 07:47:00,54,M,Ростов-на-Дону,Google Ads,medium,2024-06-03,2024-06-01
15476,2024-06-06 02:50:00,22,M,Другие регионы,Google Ads,rare,2024-06-03,2024-06-01
15477,2024-06-06 16:15:00,47,F,Другие регионы,TikTok,regular,2024-06-03,2024-06-01
15478,2024-06-06 11:19:00,70,F,Санкт-Петербург,Google Ads,medium,2024-06-03,2024-06-01
15479,2024-06-06 22:08:00,58,M,Другие регионы,SEO,regular,2024-06-03,2024-06-01
15480,2024-06-06 12:40:00,18,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15481,2024-06-06 13:14:00,44,M,Санкт-Петербург,Social Media,regular,2024-06-03,2024-06-01
15482,2024-06-06 01:53:00,54,M,Санкт-Петербург,Email Marketing,rare,2024-06-03,2024-06-01
15483,2024-06-06 16:27:00,59,F,Московская область,Social Media,rare,2024-06-03,2024-06-01
15485,2024-06-06 12:44:00,39,M,Москва,TikTok,medium,2024-06-03,2024-06-01
15486,2024-06-06 02:30:00,34,M,Москва,Google Ads,medium,2024-06-03,2024-06-01
15487,2024-06-06 20:38:00,26,F,Москва,Google Ads,medium,2024-06-03,2024-06-01
15488,2024-06-06 01:18:00,18,F,Нижний Новгород,Social Media,medium,2024-06-03,2024-06-01
15489,2024-06-06 17:12:00,24,F,Другие регионы,Social Media,rare,2024-06-03,2024-06-01
15490,2024-06-06 06:10:00,18,F,Другие регионы,Google Ads,rare,2024-06-03,2024-06-01
15491,2024-06-06 04:25:00,39,F,Другие регионы,Social Media,medium,2024-06-03,2024-06-01
15492,2024-06-06 00:15:00,41,M,Москва,Social Media,one_time,2024-06-03,2024-06-01
15493,2024-06-06 09:39:00,58,F,Ростов-на-Дону,Google Ads,rare,2024-06-03,2024-06-01
15494,2024-06-06 13:37:00,51,M,Москва,Social Media,regular,2024-06-03,2024-06-01
15495,2024-06-06 21:44:00,40,M,Другие регионы,Google Ads,regular,2024-06-03,2024-06-01
15496,2024-06-06 13:44:00,54,F,Другие регионы,SEO,one_time,2024-06-03,2024-06-01
15497,2024-06-06 03:44:00,41,M,Москва,TikTok,one_time,2024-06-03,2024-06-01
15498,2024-06-06 15:17:00,40,M,Екатеринбург,TikTok,regular,2024-06-03,2024-06-01
15499,2024-06-06 12:22:00,31,F,Другие регионы,Social Media,rare,2024-06-03,2024-06-01
15500,2024-06-06 02:32:00,25,M,Москва,Google Ads,regular,2024-06-03,2024-06-01
15501,2024-06-06 16:32:00,20,F,Другие регионы,TikTok,rare,2024-06-03,2024-06-01
15502,2024-06-06 17:54:00,34,F,Санкт-Петербург,Google Ads,regular,2024-06-03,2024-06-01
15503,2024-06-06 19:46:00,44,F,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15504,2024-06-06 00:21:00,29,F,Другие регионы,TikTok,rare,2024-06-03,2024-06-01
15505,2024-06-06 05:05:00,41,F,Москва,Google Ads,one_time,2024-06-03,2024-06-01
15506,2024-06-06 09:19:00,52,M,Москва,SEO,one_time,2024-06-03,2024-06-01
15507,2024-06-06 07:41:00,59,F,Москва,Google Ads,rare,2024-06-03,2024-06-01
15508,2024-06-06 04:06:00,37,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15509,2024-06-06 11:32:00,31,M,Московская область,SEO,medium,2024-06-03,2024-06-01
15510,2024-06-06 09:17:00,48,F,Новосибирск,Google Ads,medium,2024-06-03,2024-06-01
15511,2024-06-06 12:07:00,42,F,Московская область,Google Ads,medium,2024-06-03,2024-06-01
15512,2024-06-06 05:31:00,64,F,Ростов-на-Дону,TikTok,regular,2024-06-03,2024-06-01
15513,2024-06-06 06:07:00,48,M,Москва,Google Ads,rare,2024-06-03,2024-06-01
15514,2024-06-06 18:32:00,22,F,Другие регионы,TikTok,rare,2024-06-03,2024-06-01
15515,2024-06-06 06:18:00,46,F,Санкт-Петербург,TikTok,one_time,2024-06-03,2024-06-01
15516,2024-06-06 20:56:00,64,M,Санкт-Петербург,Affiliate,medium,2024-06-03,2024-06-01
15517,2024-06-06 23:42:00,41,M,Другие регионы,Social Media,one_time,2024-06-03,2024-06-01
15518,2024-06-06 15:25:00,28,M,Санкт-Петербург,Google Ads,medium,2024-06-03,2024-06-01
15519,2024-06-06 11:46:00,27,M,Другие регионы,Google Ads,regular,2024-06-03,2024-06-01
15520,2024-06-06 05:00:00,23,M,Екатеринбург,TikTok,rare,2024-06-03,2024-06-01
15521,2024-06-06 18:20:00,31,F,Екатеринбург,Google Ads,rare,2024-06-03,2024-06-01
15522,2024-06-06 22:56:00,57,M,Другие регионы,Social Media,rare,2024-06-03,2024-06-01
15523,2024-06-06 18:29:00,51,F,Москва,SEO,regular,2024-06-03,2024-06-01
15524,2024-06-06 09:01:00,26,F,Московская область,Google Ads,medium,2024-06-03,2024-06-01
15525,2024-06-06 18:44:00,39,F,Москва,Google Ads,regular,2024-06-03,2024-06-01
15526,2024-06-06 03:46:00,44,F,Новосибирск,Google Ads,medium,2024-06-03,2024-06-01
15527,2024-06-06 17:46:00,61,F,Другие регионы,Google Ads,rare,2024-06-03,2024-06-01
15528,2024-06-06 01:01:00,52,F,Москва,TikTok,medium,2024-06-03,2024-06-01
15529,2024-06-06 04:51:00,55,M,Екатеринбург,Email Marketing,medium,2024-06-03,2024-06-01
15530,2024-06-06 21:39:00,58,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15531,2024-06-06 06:08:00,66,F,Другие регионы,Affiliate,one_time,2024-06-03,2024-06-01
15532,2024-06-06 10:35:00,55,M,Новосибирск,Google Ads,rare,2024-06-03,2024-06-01
15533,2024-06-06 05:53:00,40,F,Ростов-на-Дону,SEO,one_time,2024-06-03,2024-06-01
15534,2024-06-06 20:37:00,26,M,Краснодар,TikTok,medium,2024-06-03,2024-06-01
15535,2024-06-06 13:36:00,21,M,Другие регионы,TikTok,rare,2024-06-03,2024-06-01
15536,2024-06-06 17:20:00,25,M,Другие регионы,TikTok,regular,2024-06-03,2024-06-01
15537,2024-06-06 22:56:00,52,M,Санкт-Петербург,Affiliate,one_time,2024-06-03,2024-06-01
15538,2024-06-06 17:03:00,47,F,Москва,Affiliate,medium,2024-06-03,2024-06-01
15539,2024-06-06 22:34:00,69,F,Другие регионы,Affiliate,rare,2024-06-03,2024-06-01
15540,2024-06-06 23:28:00,61,F,Санкт-Петербург,TikTok,rare,2024-06-03,2024-06-01
15541,2024-06-06 18:17:00,42,M,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15542,2024-06-06 08:28:00,63,F,Московская область,SEO,medium,2024-06-03,2024-06-01
15543,2024-06-06 11:48:00,29,M,Москва,Google Ads,medium,2024-06-03,2024-06-01
15544,2024-06-06 13:24:00,66,F,Москва,Affiliate,medium,2024-06-03,2024-06-01
15545,2024-06-06 15:24:00,34,F,Санкт-Петербург,Affiliate,rare,2024-06-03,2024-06-01
15546,2024-06-06 22:03:00,20,F,Москва,Affiliate,rare,2024-06-03,2024-06-01
15547,2024-06-06 13:23:00,56,F,Другие регионы,SEO,rare,2024-06-03,2024-06-01
15548,2024-06-06 06:08:00,21,M,Нижний Новгород,TikTok,one_time,2024-06-03,2024-06-01
15549,2024-06-06 18:29:00,58,M,Другие регионы,SEO,medium,2024-06-03,2024-06-01
15550,2024-06-06 14:24:00,68,M,Санкт-Петербург,Google Ads,regular,2024-06-03,2024-06-01
15551,2024-06-06 16:04:00,20,F,Другие регионы,Email Marketing,regular,2024-06-03,2024-06-01
15552,2024-06-06 05:57:00,44,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15553,2024-06-06 12:43:00,34,M,Санкт-Петербург,Social Media,regular,2024-06-03,2024-06-01
15554,2024-06-06 00:03:00,23,M,Другие регионы,TikTok,regular,2024-06-03,2024-06-01
15555,2024-06-06 01:45:00,68,F,Ростов-на-Дону,Affiliate,regular,2024-06-03,2024-06-01
15556,2024-06-06 10:04:00,48,M,Екатеринбург,TikTok,regular,2024-06-03,2024-06-01
15557,2024-06-06 12:59:00,46,F,Екатеринбург,Google Ads,rare,2024-06-03,2024-06-01
15558,2024-06-06 23:36:00,38,F,Москва,Affiliate,regular,2024-06-03,2024-06-01
15559,2024-06-06 19:01:00,65,M,Екатеринбург,TikTok,rare,2024-06-03,2024-06-01
15560,2024-06-06 00:03:00,29,F,Москва,TikTok,rare,2024-06-03,2024-06-01
15561,2024-06-06 00:27:00,24,F,Другие регионы,SEO,one_time,2024-06-03,2024-06-01
15562,2024-06-06 22:02:00,48,M,Москва,SEO,medium,2024-06-03,2024-06-01
15563,2024-06-06 13:27:00,33,M,Санкт-Петербург,Email Marketing,medium,2024-06-03,2024-06-01
15564,2024-06-06 18:13:00,38,F,Москва,Social Media,rare,2024-06-03,2024-06-01
15565,2024-06-06 05:05:00,26,M,Санкт-Петербург,Social Media,rare,2024-06-03,2024-06-01
15566,2024-06-06 10:22:00,40,M,Московская область,Email Marketing,rare,2024-06-03,2024-06-01
15567,2024-06-06 09:04:00,46,M,Новосибирск,Affiliate,rare,2024-06-03,2024-06-01
15568,2024-06-06 13:54:00,69,F,Екатеринбург,Affiliate,rare,2024-06-03,2024-06-01
15569,2024-06-06 00:52:00,19,F,Москва,Google Ads,medium,2024-06-03,2024-06-01
15570,2024-06-06 04:00:00,44,F,Нижний Новгород,Google Ads,regular,2024-06-03,2024-06-01
15571,2024-06-06 08:26:00,56,F,Санкт-Петербург,Email Marketing,regular,2024-06-03,2024-06-01
15572,2024-06-06 00:51:00,36,M,Краснодар,TikTok,regular,2024-06-03,2024-06-01
15573,2024-06-06 01:48:00,48,M,Санкт-Петербург,Social Media,one_time,2024-06-03,2024-06-01
15574,2024-06-06 02:16:00,28,M,Московская область,TikTok,medium,2024-06-03,2024-06-01
15575,2024-06-06 20:10:00,32,M,Москва,Social Media,rare,2024-06-03,2024-06-01
15576,2024-06-06 05:55:00,58,M,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15577,2024-06-07 10:54:00,44,F,Екатеринбург,Affiliate,one_time,2024-06-03,2024-06-01
15578,2024-06-07 07:12:00,34,F,Москва,SEO,rare,2024-06-03,2024-06-01
15579,2024-06-07 10:36:00,64,M,Москва,Affiliate,rare,2024-06-03,2024-06-01
15580,2024-06-07 10:26:00,54,F,Другие регионы,SEO,rare,2024-06-03,2024-06-01
15581,2024-06-07 21:02:00,58,F,Москва,Affiliate,medium,2024-06-03,2024-06-01
15582,2024-06-07 16:13:00,70,M,Московская область,TikTok,rare,2024-06-03,2024-06-01
15583,2024-06-07 11:02:00,44,F,Санкт-Петербург,Affiliate,regular,2024-06-03,2024-06-01
15584,2024-06-07 12:37:00,47,F,Другие регионы,TikTok,regular,2024-06-03,2024-06-01
15585,2024-06-07 15:37:00,61,F,Москва,Affiliate,regular,2024-06-03,2024-06-01
15586,2024-06-07 20:44:00,64,M,Другие регионы,TikTok,one_time,2024-06-03,2024-06-01
15587,2024-06-07 02:52:00,25,M,Другие регионы,Affiliate,rare,2024-06-03,2024-06-01
15588,2024-06-07 07:26:00,49,F,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15589,2024-06-07 03:37:00,19,F,Москва,Google Ads,rare,2024-06-03,2024-06-01
15590,2024-06-07 09:46:00,28,F,Москва,Google Ads,rare,2024-06-03,2024-06-01
15591,2024-06-07 03:39:00,55,F,Москва,Email Marketing,medium,2024-06-03,2024-06-01
15592,2024-06-07 08:11:00,64,M,Москва,Social Media,regular,2024-06-03,2024-06-01
15593,2024-06-07 06:58:00,50,F,Другие регионы,Email Marketing,medium,2024-06-03,2024-06-01
15594,2024-06-07 23:37:00,40,M,Другие регионы,Google Ads,regular,2024-06-03,2024-06-01
15595,2024-06-07 07:00:00,51,F,Другие регионы,Social Media,medium,2024-06-03,2024-06-01
15596,2024-06-07 07:59:00,51,M,Московская область,TikTok,rare,2024-06-03,2024-06-01
15597,2024-06-07 13:32:00,64,F,Ростов-на-Дону,Google Ads,medium,2024-06-03,2024-06-01
15598,2024-06-07 19:08:00,42,F,Другие регионы,Google Ads,one_time,2024-06-03,2024-06-01
15599,2024-06-07 08:06:00,25,F,Санкт-Петербург,Google Ads,medium,2024-06-03,2024-06-01
15600,2024-06-07 00:27:00,69,M,Другие регионы,TikTok,one_time,2024-06-03,2024-06-01
15601,2024-06-07 06:58:00,47,M,Екатеринбург,TikTok,medium,2024-06-03,2024-06-01
15602,2024-06-07 05:24:00,59,F,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15603,2024-06-07 00:16:00,24,M,Санкт-Петербург,Social Media,regular,2024-06-03,2024-06-01
15604,2024-06-07 03:23:00,61,F,Москва,Affiliate,regular,2024-06-03,2024-06-01
15605,2024-06-07 21:57:00,62,F,Санкт-Петербург,Affiliate,medium,2024-06-03,2024-06-01
15606,2024-06-07 08:59:00,28,F,Другие регионы,Affiliate,regular,2024-06-03,2024-06-01
15607,2024-06-07 22:56:00,20,F,Санкт-Петербург,Google Ads,medium,2024-06-03,2024-06-01
15608,2024-06-07 16:19:00,61,F,Другие регионы,TikTok,one_time,2024-06-03,2024-06-01
15609,2024-06-07 22:37:00,30,M,Москва,Social Media,one_time,2024-06-03,2024-06-01
15610,2024-06-07 01:03:00,24,F,Москва,TikTok,regular,2024-06-03,2024-06-01
15611,2024-06-07 16:22:00,38,F,Другие регионы,TikTok,regular,2024-06-03,2024-06-01
15612,2024-06-07 22:05:00,27,M,Санкт-Петербург,TikTok,medium,2024-06-03,2024-06-01
15613,2024-06-07 11:08:00,18,M,Краснодар,SEO,medium,2024-06-03,2024-06-01
15614,2024-06-07 07:12:00,26,F,Нижний Новгород,TikTok,rare,2024-06-03,2024-06-01
15615,2024-06-07 13:18:00,61,M,Москва,TikTok,rare,2024-06-03,2024-06-01
15616,2024-06-07 08:00:00,30,M,Краснодар,Google Ads,rare,2024-06-03,2024-06-01
15617,2024-06-07 07:38:00,28,M,Санкт-Петербург,Social Media,medium,2024-06-03,2024-06-01
15618,2024-06-07 12:15:00,23,M,Другие регионы,Social Media,medium,2024-06-03,2024-06-01
15620,2024-06-07 12:24:00,47,M,Другие регионы,TikTok,regular,2024-06-03,2024-06-01
15622,2024-06-07 21:01:00,37,M,Москва,Google Ads,medium,2024-06-03,2024-06-01
15623,2024-06-07 06:07:00,19,M,Москва,SEO,rare,2024-06-03,2024-06-01
15624,2024-06-07 12:30:00,35,M,Екатеринбург,Google Ads,rare,2024-06-03,2024-06-01
15625,2024-06-07 22:38:00,39,M,Москва,Google Ads,rare,2024-06-03,2024-06-01
15626,2024-06-07 22:52:00,41,F,Московская область,TikTok,medium,2024-06-03,2024-06-01
15627,2024-06-07 00:35:00,40,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15628,2024-06-07 23:41:00,23,M,Москва,TikTok,medium,2024-06-03,2024-06-01
15629,2024-06-07 07:07:00,54,M,Другие регионы,Affiliate,medium,2024-06-03,2024-06-01
15630,2024-06-07 10:45:00,69,F,Другие регионы,TikTok,medium,2024-06-03,2024-06-01
15631,2024-06-07 18:45:00,24,F,Санкт-Петербург,SEO,medium,2024-06-03,2024-06-01
15632,2024-06-07 22:37:00,59,F,Москва,TikTok,medium,2024-06-03,2024-06-01
15633,2024-06-07 10:42:00,49,M,Москва,Google Ads,medium,2024-06-03,2024-06-01
15634,2024-06-07 02:19:00,27,F,Другие регионы,Affiliate,rare,2024-06-03,2024-06-01
15635,2024-06-07 09:11:00,42,M,Санкт-Петербург,Affiliate,medium,2024-06-03,2024-06-01
15636,2024-06-07 19:35:00,38,F,Другие регионы,TikTok,one_time,2024-06-03,2024-06-01
15637,2024-06-07 09:21:00,27,F,Другие регионы,Google Ads,one_time,2024-06-03,2024-06-01
15638,2024-06-07 08:03:00,70,M,Краснодар,TikTok,rare,2024-06-03,2024-06-01
15639,2024-06-07 05:45:00,67,F,Москва,Google Ads,rare,2024-06-03,2024-06-01
15640,2024-06-07 19:38:00,44,F,Другие регионы,SEO,medium,2024-06-03,2024-06-01
15641,2024-06-07 08:49:00,27,F,Москва,Google Ads,rare,2024-06-03,2024-06-01
15642,2024-06-07 03:57:00,21,F,Москва,Google Ads,medium,2024-06-03,2024-06-01
15643,2024-06-07 11:26:00,28,F,Москва,Affiliate,one_time,2024-06-03,2024-06-01
15644,2024-06-07 13:52:00,19,M,Другие регионы,Affiliate,one_time,2024-06-03,2024-06-01
15645,2024-06-07 02:53:00,39,F,Москва,TikTok,one_time,2024-06-03,2024-06-01
15646,2024-06-07 02:46:00,42,M,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15647,2024-06-07 01:13:00,18,F,Новосибирск,Email Marketing,rare,2024-06-03,2024-06-01
15648,2024-06-07 01:20:00,19,M,Москва,Google Ads,medium,2024-06-03,2024-06-01
15649,2024-06-07 00:10:00,45,F,Москва,Social Media,one_time,2024-06-03,2024-06-01
15650,2024-06-07 06:59:00,66,M,Санкт-Петербург,Affiliate,medium,2024-06-03,2024-06-01
15651,2024-06-07 23:51:00,25,F,Санкт-Петербург,Social Media,rare,2024-06-03,2024-06-01
15652,2024-06-07 01:02:00,18,F,Москва,Google Ads,rare,2024-06-03,2024-06-01
15653,2024-06-07 11:49:00,62,F,Другие регионы,Google Ads,regular,2024-06-03,2024-06-01
15654,2024-06-07 15:27:00,51,F,Ростов-на-Дону,Affiliate,rare,2024-06-03,2024-06-01
15655,2024-06-07 17:55:00,64,M,Другие регионы,Affiliate,medium,2024-06-03,2024-06-01
15656,2024-06-07 22:28:00,18,F,Санкт-Петербург,Affiliate,one_time,2024-06-03,2024-06-01
15657,2024-06-07 01:59:00,41,F,Москва,SEO,rare,2024-06-03,2024-06-01
15658,2024-06-07 08:16:00,27,F,Санкт-Петербург,SEO,medium,2024-06-03,2024-06-01
15659,2024-06-07 22:35:00,69,M,Другие регионы,Google Ads,regular,2024-06-03,2024-06-01
15660,2024-06-07 12:04:00,30,M,Москва,Google Ads,rare,2024-06-03,2024-06-01
15661,2024-06-07 13:20:00,22,M,Санкт-Петербург,SEO,rare,2024-06-03,2024-06-01
15662,2024-06-07 18:04:00,24,F,Санкт-Петербург,Google Ads,regular,2024-06-03,2024-06-01
15663,2024-06-07 11:03:00,61,M,Москва,TikTok,regular,2024-06-03,2024-06-01
15664,2024-06-07 07:23:00,63,M,Екатеринбург,Social Media,one_time,2024-06-03,2024-06-01
15665,2024-06-07 05:21:00,54,M,Московская область,TikTok,regular,2024-06-03,2024-06-01
15666,2024-06-07 11:01:00,50,F,Москва,TikTok,rare,2024-06-03,2024-06-01
15667,2024-06-07 23:07:00,57,F,Москва,Social Media,medium,2024-06-03,2024-06-01
15668,2024-06-07 20:43:00,31,F,Другие регионы,Email Marketing,medium,2024-06-03,2024-06-01
15669,2024-06-07 08:45:00,36,F,Москва,Google Ads,regular,2024-06-03,2024-06-01
15670,2024-06-07 12:27:00,19,F,Другие регионы,Social Media,rare,2024-06-03,2024-06-01
15671,2024-06-07 11:18:00,46,F,Новосибирск,Google Ads,medium,2024-06-03,2024-06-01
15672,2024-06-07 19:45:00,66,M,Москва,Email Marketing,regular,2024-06-03,2024-06-01
15673,2024-06-07 19:33:00,60,M,Москва,Social Media,medium,2024-06-03,2024-06-01
15674,2024-06-07 23:51:00,23,F,Другие регионы,Social Media,one_time,2024-06-03,2024-06-01
15675,2024-06-07 09:23:00,54,F,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15676,2024-06-07 04:41:00,25,M,Москва,Google Ads,rare,2024-06-03,2024-06-01
15677,2024-06-07 06:45:00,62,F,Москва,Google Ads,rare,2024-06-03,2024-06-01
15678,2024-06-07 05:16:00,53,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15679,2024-06-07 23:11:00,57,F,Москва,Social Media,regular,2024-06-03,2024-06-01
15680,2024-06-07 15:19:00,45,M,Санкт-Петербург,Affiliate,rare,2024-06-03,2024-06-01
15681,2024-06-07 21:33:00,51,M,Москва,TikTok,medium,2024-06-03,2024-06-01
15682,2024-06-07 14:50:00,66,M,Москва,TikTok,medium,2024-06-03,2024-06-01
15683,2024-06-07 13:22:00,35,F,Другие регионы,Social Media,regular,2024-06-03,2024-06-01
15684,2024-06-07 20:06:00,51,M,Другие регионы,Affiliate,rare,2024-06-03,2024-06-01
15685,2024-06-08 16:06:00,50,F,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15686,2024-06-08 02:40:00,41,F,Санкт-Петербург,Email Marketing,medium,2024-06-03,2024-06-01
15687,2024-06-08 04:43:00,67,F,Другие регионы,TikTok,regular,2024-06-03,2024-06-01
15688,2024-06-08 12:38:00,32,M,Другие регионы,Google Ads,one_time,2024-06-03,2024-06-01
15689,2024-06-08 15:25:00,21,M,Москва,Affiliate,medium,2024-06-03,2024-06-01
15690,2024-06-08 09:04:00,39,F,Москва,Email Marketing,medium,2024-06-03,2024-06-01
15691,2024-06-08 05:48:00,49,F,Москва,Affiliate,one_time,2024-06-03,2024-06-01
15692,2024-06-08 05:27:00,56,M,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15693,2024-06-08 01:36:00,46,F,Санкт-Петербург,Google Ads,one_time,2024-06-03,2024-06-01
15694,2024-06-08 15:12:00,42,F,Московская область,Social Media,medium,2024-06-03,2024-06-01
15695,2024-06-08 09:38:00,31,M,Другие регионы,Affiliate,rare,2024-06-03,2024-06-01
15696,2024-06-08 00:04:00,32,F,Московская область,Google Ads,rare,2024-06-03,2024-06-01
15697,2024-06-08 19:37:00,52,F,Другие регионы,TikTok,rare,2024-06-03,2024-06-01
15698,2024-06-08 10:32:00,64,F,Санкт-Петербург,Social Media,rare,2024-06-03,2024-06-01
15699,2024-06-08 00:41:00,49,M,Московская область,TikTok,medium,2024-06-03,2024-06-01
15700,2024-06-08 06:23:00,27,F,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15701,2024-06-08 07:36:00,63,F,Нижний Новгород,Google Ads,rare,2024-06-03,2024-06-01
15702,2024-06-08 06:38:00,47,F,Новосибирск,Google Ads,regular,2024-06-03,2024-06-01
15703,2024-06-08 05:47:00,69,F,Другие регионы,TikTok,rare,2024-06-03,2024-06-01
15704,2024-06-08 15:24:00,28,F,Другие регионы,Google Ads,medium,2024-06-03,2024-06-01
15705,2024-06-08 17:23:00,37,M,Санкт-Петербург,TikTok,medium,2024-06-03,2024-06-01
15706,2024-06-08 02:20:00,47,M,Екатеринбург,Social Media,rare,2024-06-03,2024-06-01
15707,2024-06-08 20:23:00,22,M,Санкт-Петербург,Email Marketing,medium,2024-06-03,2024-06-01
15708,2024-06-08 01:17:00,36,M,Екатеринбург,SEO,rare,2024-06-03,2024-06-01
15709,2024-06-08 01:32:00,59,M,Санкт-Петербург,Google Ads,rare,2024-06-03,2024-06-01
15710,2024-06-08 22:26:00,56,M,Другие регионы,Social Media,regular,2024-06-03,2024-06-01
15711,2024-06-08 04:04:00,34,M,Санкт-Петербург,Google Ads,medium,2024-06-03,2024-06-01
15712,2024-06-08 07:13:00,50,M,Московская область,SEO,regular,2024-06-03,2024-06-01
